id_key,transmitter_no,vessel_name,latitude,longitude,reportdate,speed,heading,gross_tonnage,length,width,registered_gear_type,begin_date,end_date,registered_fishing_region,status,locale,vbd_id_key,vbd_dist,vbd_dtime,segment,velocity,heading_change,distance,time_elapsed,geom
VMS_74067_20140526120000_m5p99_99p742,74067,74067,-5.99,99.742,2014-05-26 12:00:00,0,234,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840F6285C8FC2F517C0
VMS_74067_20140526122600_m5p99_99p742,74067,74067,-5.99,99.742,2014-05-26 12:26:00,0,223,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840F6285C8FC2F517C0
VMS_74067_20140526123500_m5p99_99p742,74067,74067,-5.99,99.742,2014-05-26 12:35:00,0,34,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840F6285C8FC2F517C0
VMS_74067_20140526130000_m5p99_99p742,74067,74067,-5.99,99.742,2014-05-26 13:00:00,0,232,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840F6285C8FC2F517C0
VMS_74067_20140526131300_m5p99_99p742,74067,74067,-5.99,99.742,2014-05-26 13:13:00,0,11,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840F6285C8FC2F517C0
VMS_74067_20140526140000_m5p989_99p742,74067,74067,-5.989,99.742,2014-05-26 14:00:00,0,28,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840DBF97E6ABCF417C0
VMS_74067_20140526145500_m5p989_99p742,74067,74067,-5.989,99.742,2014-05-26 14:55:00,0,67,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000736891ED7CEF5840DBF97E6ABCF417C0
VMS_74067_20140526150000_m5p989_99p743,74067,74067,-5.989,99.743,2014-05-26 15:00:00,0,32,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000643BDF4F8DEF5840DBF97E6ABCF417C0
VMS_74067_20140526150700_m5p989_99p743,74067,74067,-5.989,99.743,2014-05-26 15:07:00,0,63,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000643BDF4F8DEF5840DBF97E6ABCF417C0
VMS_74067_20140526154300_m5p989_99p743,74067,74067,-5.989,99.743,2014-05-26 15:43:00,0,175,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000643BDF4F8DEF5840DBF97E6ABCF417C0
VMS_74067_20140526160000_m5p989_99p743,74067,74067,-5.989,99.743,2014-05-26 16:00:00,0,24,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000643BDF4F8DEF5840DBF97E6ABCF417C0
VMS_74067_20140526164100_m5p989_99p744,74067,74067,-5.989,99.744,2014-05-26 16:41:00,0,216,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000560E2DB29DEF5840DBF97E6ABCF417C0
VMS_74067_20140526170000_m5p989_99p744,74067,74067,-5.989,99.744,2014-05-26 17:00:00,0,240,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000560E2DB29DEF5840DBF97E6ABCF417C0
VMS_74067_20140526180000_m5p988_99p744,74067,74067,-5.988,99.744,2014-05-26 18:00:00,0,38,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000560E2DB29DEF5840C1CAA145B6F317C0
VMS_74067_20140526180500_m5p988_99p744,74067,74067,-5.988,99.744,2014-05-26 18:05:00,0,52,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000560E2DB29DEF5840C1CAA145B6F317C0
VMS_74067_20140526190000_m5p987_99p745,74067,74067,-5.987,99.745,2014-05-26 19:00:00,0,37,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000048E17A14AEEF5840A69BC420B0F217C0
PRD_74067_20140526190105_m5p987_99p74503,74067,74067,-5.987,99.74503,2014-05-26 19:01:05,0,90,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000007D224F92AEEF5840A69BC420B0F217C0
VMS_74067_20140526193900_m5p987_99p746,74067,74067,-5.987,99.746,2014-05-26 19:39:00,0,50,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000039B4C876BEEF5840A69BC420B0F217C0
VMS_74067_20140526194800_m5p987_99p745,74067,74067,-5.987,99.745,2014-05-26 19:48:00,0,266,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000048E17A14AEEF5840A69BC420B0F217C0
VMS_74067_20140526200000_m5p987_99p744,74067,74067,-5.987,99.744,2014-05-26 20:00:00,0,215,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000560E2DB29DEF5840A69BC420B0F217C0
VMS_74067_20140526205200_m5p988_99p744,74067,74067,-5.988,99.744,2014-05-26 20:52:00,0,9,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000560E2DB29DEF5840C1CAA145B6F317C0
VMS_74067_20140526210000_m5p988_99p744,74067,74067,-5.988,99.744,2014-05-26 21:00:00,0,21,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-05-14 10:00:00 GMT_b64_m3,0.0,153.0,0.0,0.13,0101000020E6100000560E2DB29DEF5840C1CAA145B6F317C0
VMS_74067_20140526214300_m5p99_99p745,74067,74067,-5.99,99.745,2014-05-26 21:43:00,0,243,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-05-14 10:00:00 GMT_b64_m3,0.32,27.0,0.27,0.85,0101000020E610000048E17A14AEEF5840F6285C8FC2F517C0
VMS_74067_20140526220000_m5p991_99p745,74067,74067,-5.991,99.745,2014-05-26 22:00:00,0,221,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-05-14 10:00:00 GMT_b64_m3,0.34,126.0,0.38,1.13,0101000020E610000048E17A14AEEF5840105839B4C8F617C0
VMS_74067_20140605080000_m5p978_99p771,74067,74067,-5.978,99.771,2014-06-05 08:00:00,50,91,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D34D621058F15840B6F3FDD478E917C0
VMS_74067_20140605083100_m5p977_99p778,74067,74067,-5.977,99.778,2014-06-05 08:31:00,0,107,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006F1283C0CAF158409CC420B072E817C0
VMS_74067_20140605090000_m5p977_99p778,74067,74067,-5.977,99.778,2014-06-05 09:00:00,0,84,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006F1283C0CAF158409CC420B072E817C0
VMS_74067_20140605090800_m5p977_99p779,74067,74067,-5.977,99.779,2014-06-05 09:08:00,0,81,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000060E5D022DBF158409CC420B072E817C0
VMS_74067_20140605092200_m5p977_99p779,74067,74067,-5.977,99.779,2014-06-05 09:22:00,0,91,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000060E5D022DBF158409CC420B072E817C0
VMS_74067_20140605093400_m5p977_99p779,74067,74067,-5.977,99.779,2014-06-05 09:34:00,0,332,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000060E5D022DBF158409CC420B072E817C0
VMS_74067_20140605100000_m5p977_99p779,74067,74067,-5.977,99.779,2014-06-05 10:00:00,0,332,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000060E5D022DBF158409CC420B072E817C0
VMS_74067_20140605104100_m5p978_99p779,74067,74067,-5.978,99.779,2014-06-05 10:41:00,0,313,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000060E5D022DBF15840B6F3FDD478E917C0
VMS_74067_20140605110000_m5p978_99p779,74067,74067,-5.978,99.779,2014-06-05 11:00:00,0,313,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000060E5D022DBF15840B6F3FDD478E917C0
VMS_74067_20140605120000_m5p978_99p78,74067,74067,-5.978,99.78,2014-06-05 12:00:00,0,313,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000052B81E85EBF15840B6F3FDD478E917C0
VMS_74067_20140605121500_m5p977_99p78,74067,74067,-5.977,99.78,2014-06-05 12:15:00,0,313,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000052B81E85EBF158409CC420B072E817C0
VMS_74067_20140605130000_m5p978_99p781,74067,74067,-5.978,99.781,2014-06-05 13:00:00,0,341,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000448B6CE7FBF15840B6F3FDD478E917C0
VMS_74067_20140605130700_m5p978_99p781,74067,74067,-5.978,99.781,2014-06-05 13:07:00,0,341,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000448B6CE7FBF15840B6F3FDD478E917C0
VMS_74067_20140605134900_m5p978_99p782,74067,74067,-5.978,99.782,2014-06-05 13:49:00,0,80,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF25840B6F3FDD478E917C0
VMS_74067_20140605135800_m5p978_99p782,74067,74067,-5.978,99.782,2014-06-05 13:58:00,0,72,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF25840B6F3FDD478E917C0
VMS_74067_20140605140000_m5p978_99p782,74067,74067,-5.978,99.782,2014-06-05 14:00:00,0,72,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF25840B6F3FDD478E917C0
VMS_74067_20140605143600_m5p978_99p782,74067,74067,-5.978,99.782,2014-06-05 14:36:00,0,72,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF25840B6F3FDD478E917C0
VMS_74067_20140605144500_m5p978_99p782,74067,74067,-5.978,99.782,2014-06-05 14:45:00,0,72,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF25840B6F3FDD478E917C0
VMS_74067_20140605150000_m5p978_99p783,74067,74067,-5.978,99.783,2014-06-05 15:00:00,0,73,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000273108AC1CF25840B6F3FDD478E917C0
VMS_74067_20140605153600_m5p978_99p783,74067,74067,-5.978,99.783,2014-06-05 15:36:00,0,156,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000273108AC1CF25840B6F3FDD478E917C0
VMS_74067_20140605160000_m5p978_99p783,74067,74067,-5.978,99.783,2014-06-05 16:00:00,0,225,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000273108AC1CF25840B6F3FDD478E917C0
VMS_74067_20140605161800_m5p978_99p783,74067,74067,-5.978,99.783,2014-06-05 16:18:00,0,224,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000273108AC1CF25840B6F3FDD478E917C0
VMS_74067_20140605170000_m5p978_99p784,74067,74067,-5.978,99.784,2014-06-05 17:00:00,0,4,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF25840B6F3FDD478E917C0
VMS_74067_20140605175800_m5p978_99p784,74067,74067,-5.978,99.784,2014-06-05 17:58:00,0,291,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF25840B6F3FDD478E917C0
VMS_74067_20140605180000_m5p978_99p784,74067,74067,-5.978,99.784,2014-06-05 18:00:00,0,291,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF25840B6F3FDD478E917C0
VMS_74067_20140605190000_m5p978_99p784,74067,74067,-5.978,99.784,2014-06-05 19:00:00,0,290,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF25840B6F3FDD478E917C0
PRD_74067_20140605191347_m5p978_99p784,74067,74067,-5.978,99.784,2014-06-05 19:13:47,0,0,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF25840B6F3FDD478E917C0
VMS_74067_20140605200000_m5p978_99p785,74067,74067,-5.978,99.785,2014-06-05 20:00:00,0,247,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF25840B6F3FDD478E917C0
VMS_74067_20140605204400_m5p978_99p785,74067,74067,-5.978,99.785,2014-06-05 20:44:00,0,285,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF25840B6F3FDD478E917C0
VMS_74067_20140605210000_m5p978_99p785,74067,74067,-5.978,99.785,2014-06-05 21:00:00,0,118,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF25840B6F3FDD478E917C0
VMS_74067_20140605215200_m5p979_99p785,74067,74067,-5.979,99.785,2014-06-05 21:52:00,0,312,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF25840D122DBF97EEA17C0
VMS_74067_20140605220000_m5p979_99p785,74067,74067,-5.979,99.785,2014-06-05 22:00:00,0,265,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-05 22:00:00 GMT_b71_m2,0.0,180.0,0.0,0.13,0101000020E61000000AD7A3703DF25840D122DBF97EEA17C0
VMS_74067_20140605221300_m5p98_99p785,74067,74067,-5.98,99.785,2014-06-05 22:13:00,0,119,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-05 22:00:00 GMT_b71_m2,0.34,-154.0,0.12,0.35,0101000020E61000000AD7A3703DF25840EC51B81E85EB17C0
VMS_74067_20140605222300_m5p978_99p786,74067,74067,-5.978,99.786,2014-06-05 22:23:00,20,24,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-05 22:00:00 GMT_b71_m2,0.33,0.0,0.17,0.52,0101000020E6100000FCA9F1D24DF25840B6F3FDD478E917C0
VMS_74067_20140606041700_m5p992_99p821,74067,74067,-5.992,99.821,2014-06-06 04:17:00,40,169,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-06-06 04:00:00 GMT_b72_m3,2.16,4.0,5.44,2.52,0101000020E6100000068195438BF458402B8716D9CEF717C0
VMS_74067_20140623064700_m6p034_99p79,74067,74067,-6.034,99.79,2014-06-23 06:47:00,40,291,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-06-06 04:00:00 GMT_b72_m3,5.47,189.0,41.16,7.53,0101000020E6100000C3F5285C8FF25840894160E5D02218C0
VMS_74067_20140623065400_m6p033_99p782,74067,74067,-6.033,99.782,2014-06-23 06:54:00,40,271,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-06-06 04:00:00 GMT_b72_m3,5.26,220.0,40.22,7.65,0101000020E6100000355EBA490CF258406F1283C0CA2118C0
VMS_74067_20140623070000_m6p03_99p778,74067,74067,-6.03,99.778,2014-06-23 07:00:00,40,336,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,5.13,45.0,39.75,7.75,0101000020E61000006F1283C0CAF158401F85EB51B81E18C0
VMS_74067_20140623074600_m6p039_99p788,74067,74067,-6.039,99.788,2014-06-23 07:46:00,0,94,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,4.8,-26.0,40.91,8.52,0101000020E6100000DF4F8D976EF258400E2DB29DEF2718C0
VMS_74067_20140623083300_m6p03_99p805,74067,74067,-6.03,99.805,2014-06-23 08:33:00,30,105,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,4.62,3.0,42.97,9.3,0101000020E6100000EC51B81E85F358401F85EB51B81E18C0
VMS_74067_20140623090000_m6p03_99p812,74067,74067,-6.03,99.812,2014-06-23 09:00:00,20,87,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,4.49,-14.0,43.8,9.75,0101000020E61000008716D9CEF7F358401F85EB51B81E18C0
VMS_74067_20140623092400_m6p028_99p819,74067,74067,-6.028,99.819,2014-06-23 09:24:00,20,13,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,4.4,-14.0,44.65,10.15,0101000020E610000023DBF97E6AF45840E9263108AC1C18C0
VMS_74067_20140623100000_m6p025_99p829,74067,74067,-6.025,99.829,2014-06-23 10:00:00,0,84,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,4.27,-24.0,45.86,10.75,0101000020E6100000931804560EF558409A999999991918C0
VMS_74067_20140624010000_m6p049_99p798,74067,74067,-6.049,99.798,2014-06-24 01:00:00,0,155,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000508D976E12F358401904560E2D3218C0
VMS_74067_20140624012300_m6p05_99p798,74067,74067,-6.05,99.798,2014-06-24 01:23:00,0,255,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000508D976E12F3584033333333333318C0
VMS_74067_20140624020000_m6p051_99p798,74067,74067,-6.051,99.798,2014-06-24 02:00:00,0,240,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000508D976E12F358404E621058393418C0
VMS_74067_20140624021400_m6p051_99p797,74067,74067,-6.051,99.797,2014-06-24 02:14:00,0,281,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000005EBA490C02F358404E621058393418C0
VMS_74067_20140624030000_m6p052_99p797,74067,74067,-6.052,99.797,2014-06-24 03:00:00,0,181,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,0.16,-180.0,0.12,0.77,0101000020E61000005EBA490C02F358406891ED7C3F3518C0
VMS_74067_20140624030600_m6p052_99p797,74067,74067,-6.052,99.797,2014-06-24 03:06:00,0,333,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,0.14,0.0,0.12,0.87,0101000020E61000005EBA490C02F358406891ED7C3F3518C0
VMS_74067_20140624040000_m6p063_99p797,74067,74067,-6.063,99.797,2014-06-24 04:00:00,0,116,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-06-23 07:00:00 GMT_b73_m2,0.81,-17.0,1.44,1.77,0101000020E61000005EBA490C02F358408D976E12834018C0
VMS_74067_20140624081300_m6p058_99p791,74067,74067,-6.058,99.791,2014-06-24 08:13:00,30,342,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B4C876BE9FF2584008AC1C5A643B18C0
VMS_74067_20140624090000_m6p057_99p788,74067,74067,-6.057,99.788,2014-06-24 09:00:00,0,245,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DF4F8D976EF25840EE7C3F355E3A18C0
VMS_74067_20140624091700_m6p058_99p787,74067,74067,-6.058,99.787,2014-06-24 09:17:00,10,194,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000EE7C3F355EF2584008AC1C5A643B18C0
VMS_74067_20140624092200_m6p058_99p787,74067,74067,-6.058,99.787,2014-06-24 09:22:00,0,275,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000EE7C3F355EF2584008AC1C5A643B18C0
VMS_74067_20140624093400_m6p059_99p786,74067,74067,-6.059,99.786,2014-06-24 09:34:00,10,244,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FCA9F1D24DF2584023DBF97E6A3C18C0
VMS_74067_20140624094400_m6p059_99p786,74067,74067,-6.059,99.786,2014-06-24 09:44:00,0,125,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FCA9F1D24DF2584023DBF97E6A3C18C0
VMS_74067_20140624100000_m6p06_99p786,74067,74067,-6.06,99.786,2014-06-24 10:00:00,0,175,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FCA9F1D24DF258403D0AD7A3703D18C0
